OrgUnit,UID,Code,Parent,Short name,Description,Opening date,Closed date,comment,Feature type,Coordinates,URL,Contact person,Address,Email,Phone number
PRY Nkst Primary School Ishua (7100220),OKZ2XSSIZKP,7100220,g1htAj4UlV5,PRY Nkst Primary School Ishua (7100220),,1973-01-01,,,,,,,ISHUA,,
PRY Lgea Primary School Kena (7100221),A0LFUNYDTKU,7100221,g1htAj4UlV5,PRY Lgea Primary School Kena (7100221),,1945-01-01,,,,,,,KENA-AGERA,,
PRY Nkst Primary School Kungo (7100222),CHAE17MQL82,7100222,g1htAj4UlV5,PRY Nkst Primary School Kungo (7100222),,1973-01-01,,,,,,,KUNGO GAAV,,
PRY Nkst Primary School Kwar (7100223),HZRSMIX0YGG,7100223,g1htAj4UlV5,PRY Nkst Primary School Kwar (7100223),,1976-01-01,,,,,,,KORINYA-CITY,,
PRY Lgeankst Primary School Kwembe (7100224),IN3HSUV0DFQ,7100224,g1htAj4UlV5,PRY Lgeankst Primary School Kwembe (7100224),,1991-01-01,,,,,,,WUESE-GAAV,,
PRY Nkst Primary School Mbaume (7100225),DP82N2BCSZG,7100225,g1htAj4UlV5,PRY Nkst Primary School Mbaume (7100225),,1957-01-01,,,,,,,GUNGUL MBAKOR SHANGEV-TIEN,,
PRY Lgea Primary School Mishe-ajande (7100226),IFVDM6L3JWQ,7100226,g1htAj4UlV5,PRY Lgea Primary School Mishe-ajande (7100226),,1976-01-01,,,,,,,ANSHA MBAKULE,,
PRY Lgea Primary School Sende (7100227),IMOP295O2BT,7100227,g1htAj4UlV5,PRY Lgea Primary School Sende (7100227),,1976-01-01,,,,,,,MBAPEN-TOMATAR,,
PRY Nkst Primary School Tondo (7100228),QHMYUBIPHZM,7100228,g1htAj4UlV5,PRY Nkst Primary School Tondo (7100228),,1935-01-01,,,,,,,MBAMZUGBE,,
PRY Lgea Primary School Tongo (7100229),SCN3HQH22OX,7100229,g1htAj4UlV5,PRY Lgea Primary School Tongo (7100229),,1976-01-01,,,,,,,TONGO-MBAYEGH/MBAIKYER,,
PRY Lgea Primary School Ugba (7100232),XERP7E9ABG2,7100232,g1htAj4UlV5,PRY Lgea Primary School Ugba (7100232),,1952-01-01,,,,,,,MBAAMU-MBAKYUNA-GAAV,,
PRY Nkst Secondary School Staff Nursery And Primary School Wuese (7100235),UI62GW9TA1B,7100235,g1htAj4UlV5,PRY Nkst Secondary School Staff Nursery And Prima,,1998-01-01,,,,,,,WUESE-GAAV,,
PVT Noble Kids Nursery And Primary School Tse-agberagba (7100238),DFNITE6X6FO,7100238,g1htAj4UlV5,PVT Noble Kids Nursery And Primary School Tse-agb,,2006-01-01,,,,,,,TSE-AGBERAGBA,,
PVT Paradise Nursery And Primary School Tse-agberagba (7100248),BLK003RY1TY,7100248,g1htAj4UlV5,PVT Paradise Nursery And Primary School Tse-agber,,2010-01-01,,,,,,,TSE-AGBERAGBA,,
PVT Peopless Nursery And Primary Tongo (7100251),PBT6CAOFZ3W,7100251,g1htAj4UlV5,PVT Peopless Nursery And Primary Tongo (7100251),,1990-01-01,,,,,,,TONGO-MBAAKA,,
PVT Peter Agberagba Memorial Acdemy Pamanursery And Primary School Tse-agberagba (7100252),M38OSHZDEDV,7100252,g1htAj4UlV5,PVT Peter Agberagba Memorial Acdemy Pamanursery A,,2015-01-01,,,,,,,TSE-AGBERAGBA,,
PRY Rcm Primary School Ade-aginde (7100257),GXWPJRVQBKZ,7100257,g1htAj4UlV5,PRY Rcm Primary School Ade-aginde (7100257),,1976-01-01,,,,,,,AMUA MBATSEN,,
PRY Rcm Primary School Agberagba West (7100259),P6WNVJ95SRF,7100259,g1htAj4UlV5,PRY Rcm Primary School Agberagba West (7100259),,1992-01-01,,,,,,,TSE-AGBERABGA,,
PRY Rcm Primary School Ako Mbavaa (7100262),J9TOE1ID345,7100262,g1htAj4UlV5,PRY Rcm Primary School Ako Mbavaa (7100262),,1976-01-01,,,,,,,MBATOWANGE,,
PRY Rcm Primary School Amua (7100264),UVFVKXVG1AB,7100264,g1htAj4UlV5,PRY Rcm Primary School Amua (7100264),,1940-01-01,,,,,,,AMUA-GAAV,,
PRY Rcm Primary School Ansha (7100265),RF53GS91DCS,7100265,g1htAj4UlV5,PRY Rcm Primary School Ansha (7100265),,1976-01-01,,,,,,,MBAKULE,,
PRY Lgearcm Primary School Anyorikyo (7100266),UAQ1PVZ3LT4,7100266,g1htAj4UlV5,PRY Lgearcm Primary School Anyorikyo (7100266),,1976-01-01,,,,,,,WUESE GAAV,,
PRY Rcm Primary School Atseghea (7100267),KQE7STFMOI5,7100267,g1htAj4UlV5,PRY Rcm Primary School Atseghea (7100267),,1992-01-01,,,,,,,ATSEGHA -MBAVAA,,
PRY Rcm Primary School Avi (7100268),G2LZQSTBHJG,7100268,g1htAj4UlV5,PRY Rcm Primary School Avi (7100268),,1976-01-01,,,,,,,AVI,,
PRY Rcm Primary School Bature (7100269),JJKDN9BWA0X,7100269,g1htAj4UlV5,PRY Rcm Primary School Bature (7100269),,1965-01-01,,,,,,,BONTA,,
PRY Lgea Primary School Bugh (7100270),L6KT4GIN9L3,7100270,g1htAj4UlV5,PRY Lgea Primary School Bugh (7100270),,1975-01-01,,,,,,, MBAASHIA-AGERA,,
PRY Lgearcm Primary School Damkor (7100271),ZGA4S98ZZZ7,7100271,g1htAj4UlV5,PRY Lgearcm Primary School Damkor (7100271),,1992-01-01,,,,,,,WUESE MBAWAR,,
PRY Lgearcm Primary School Fila-alabesa (7100272),KTXADX8JC6V,7100272,g1htAj4UlV5,PRY Lgearcm Primary School Fila-alabesa (7100272),,1957-01-01,,,,,,,FILA/ALABESA,,
PRY Lgea Primary School Gbihi (7100273),N507DUVWETM,7100273,g1htAj4UlV5,PRY Lgea Primary School Gbihi (7100273),,1976-01-01,,,,,,,ANYAMNGULA MBASOR,,
PRY Rcm Primary School Hange (7100275),RRTG0VAFNOE,7100275,g1htAj4UlV5,PRY Rcm Primary School Hange (7100275),,1976-01-01,,,,,,,MBANOR-GAAV,,
PRY Rcm Primary School Hemen (7100276),HRBGB1ECVP6,7100276,g1htAj4UlV5,PRY Rcm Primary School Hemen (7100276),,1987-01-01,,,,,,,HEMEN,,
PRY Lgea Primary School Ikyombun (7100278),IXE5QK2CRHQ,7100278,g1htAj4UlV5,PRY Lgea Primary School Ikyombun (7100278),,1976-01-01,,,,,,,IKYOMBUN-UBWA,,
PRY Rcm Primary School Iorkighir (7100279),T8AJA9LOW3C,7100279,g1htAj4UlV5,PRY Rcm Primary School Iorkighir (7100279),,1974-01-01,,,,,,,TSE-AGBERAGBA,,
PRY Lgearcmprimary School Iorver (7100280),T4V3P7LPSL5,7100280,g1htAj4UlV5,PRY Lgearcmprimary School Iorver (7100280),,1964-01-01,,,,,,,MBAKASE,,
PRY Rcm Primary School Jirgba (7100281),Z6ZHQGZKB18,7100281,g1htAj4UlV5,PRY Rcm Primary School Jirgba (7100281),,1956-01-01,,,,,,,JIRGBA-MBANOR,,
PRY Lgea Primary School Mtsor (7100283),FX5QSPCH3JH,7100283,g1htAj4UlV5,PRY Lgea Primary School Mtsor (7100283),,1963-01-01,,,,,,,AWANGE- MBAJOV,,
PRY Rcm Primary School Nenge (7100284),LD1G52CP33N,7100284,g1htAj4UlV5,PRY Rcm Primary School Nenge (7100284),,1976-01-01,,,,,,,NENGE MBAJOV,,
PRY Rcm Primary School Sule-chihi (7100286),GCTLSBCJ82N,7100286,g1htAj4UlV5,PRY Rcm Primary School Sule-chihi (7100286),,1976-01-01,,,,,,,CHIHI MBAYEGH-MBAAMU,,
PRY Rcm Primary School Sule-tyough (7100287),Z21UN3R54B7,7100287,g1htAj4UlV5,PRY Rcm Primary School Sule-tyough (7100287),,1976-01-01,,,,,,,SULE-TYOUGH,,
PRY Rcm Primary School Takule (7100288),NN4BKTEN19I,7100288,g1htAj4UlV5,PRY Rcm Primary School Takule (7100288),,1961-01-01,,,,,,,ANGER MBAASHIA,,
PRY Lgea Primary School Tian (7100289),APRGPRV8LGW,7100289,g1htAj4UlV5,PRY Lgea Primary School Tian (7100289),,1976-01-01,,,,,,,KORINYA-CITY,,
PRY Rcm Primary School Torjape (7100290),WO7LL3N3VJT,7100290,g1htAj4UlV5,PRY Rcm Primary School Torjape (7100290),,1976-01-01,,,,,,,MBATONDO MBANOR-GAAV,,
PRY Rcm Primary School Tyoutsa (7100291),SJMQUDDV91X,7100291,g1htAj4UlV5,PRY Rcm Primary School Tyoutsa (7100291),,1976-01-01,,,,,,,TYOUTSA,,
PRY Lgea Primary School Udele (7100292),FHV5BT01A5R,7100292,g1htAj4UlV5,PRY Lgea Primary School Udele (7100292),,1976-01-01,,,,,,, JOHN-MBAGYAR,,
PRY Lgearcm Primary School Wuaor-ato (7100294),SN3J5W54QLI,7100294,g1htAj4UlV5,PRY Lgearcm Primary School Wuaor-ato (7100294),,1976-01-01,,,,,,,MBAIGYEM,,
PVT Rock Foundation Nursery And Primary School Agera Mbashia (7100295),Z324AS34LRQ,7100295,g1htAj4UlV5,PVT Rock Foundation Nursery And Primary School Ag,,2014-01-01,,,,,,,AGERA MBASHIA,,
PVT Royal Ambassadors Model Nursery And Primary School Tongo (7100296),ODFD3Z2BUS4,7100296,g1htAj4UlV5,PVT Royal Ambassadors Model Nursery And Primary S,,2015-01-01,,,,,,,TONGO,,
PVT Shaddai Nursery And Primary School Ansha (7100303),ZQTLP8A4J6I,7100303,g1htAj4UlV5,PVT Shaddai Nursery And Primary School Ansha (710,,2011-01-01,,,,,,,ANSHA,,
PVT St Catherines Nursery And Primary School Uhaa Mbanor (7100313),RLHGDMLOECY,7100313,g1htAj4UlV5,PVT St Catherines Nursery And Primary School Uhaa,,2014-01-01,,,,,,,MBANOR,,
PVT St Felicia Nursery And Primary School Ansha (7100314),B6USIA536LY,7100314,g1htAj4UlV5,PVT St Felicia Nursery And Primary School Ansha (,,2009-01-01,,,,,,,ANSHA,,
PVT St Gabriels Nursery And Primary School Iorkighir (7100315),K2913LN1XR8,7100315,g1htAj4UlV5,PVT St Gabriels Nursery And Primary School Iorkig,,2005-01-01,,,,,,,TSE-AGBERAGBA,,
PVT St James Nursery And Primary School Tyoutsa (7100319),LF9HI6R3J3Q,7100319,g1htAj4UlV5,PVT St James Nursery And Primary School Tyoutsa (,,2005-01-01,,,,,,,TYOUTSA KORINYA CITY,,
PVT Staff Nursery And Primary School Degu-mbatser (7100328),W8MIMTUFSM7,7100328,g1htAj4UlV5,PVT Staff Nursery And Primary School Degu-mbatser,,2012-01-01,,,,,,,DEGU-MBASTSER,,
PVT Trinity Nursery And Primary School Tse-agberagba (7100333),QHUPTEXZF30,7100333,g1htAj4UlV5,PVT Trinity Nursery And Primary School Tse-agbera,,2009-01-01,,,,,,,TSE-AGBERAGBA,,
PVT Ugbo Nursery And Primary School Wuese (7100355),F2UJZO8Q3BM,7100355,g1htAj4UlV5,PVT Ugbo Nursery And Primary School Wuese (710035,,2010-01-01,,,,,,,WUESE-GAAV,,
PVT Ulaga Sugh Academy Nursery &amp Primary School Korinya (7100356),UTPJ32VLD05,7100356,g1htAj4UlV5,PVT Ulaga Sugh Academy Nursery &amp Primary Schoo,,2010-01-01,,,,,,,KORINYA-CITY,,
PRY L G E A Model Primary School Gungu Main (7100370),QGPDBFYWDDD,7100370,g1htAj4UlV5,PRY L G E A Model Primary School Gungu Main (7100,,1960-01-01,,,,,,,BUNGUL,,
PVT Do Merit International Nursery And Primary School (7100374),DMXZF75Y0P3,7100374,g1htAj4UlV5,PVT Do Merit International Nursery And Primary Sc,,2000-01-01,,,,,,,GONGUL,,
PVT Mba-anyongu Nursery And Primary School (7100375),R9Q871B97YU,7100375,g1htAj4UlV5,PVT Mba-anyongu Nursery And Primary School (71003,,2006-01-01,,,,,,,MBANGUR,,
PVT Glory Of God Nurseryand Primary School Mbadav Mbawar (7100377),BZ8TMTL38H0,7100377,g1htAj4UlV5,PVT Glory Of God Nurseryand Primary School Mbadav,,2020-01-01,,,,,,,TiCA AYEV,,
PVT Immaculate Heart Of Mary Nursery And Primary School Ankpine (7100385),JC13V3NF0BO,7100385,g1htAj4UlV5,PVT Immaculate Heart Of Mary Nursery And Primary ,,2019-01-01,,,,,,,ANKPINE-MBAJOV,,
PVT New Creation Nursery And Primary School Akundu (7100391),FBQ5DVZE2TD,7100391,g1htAj4UlV5,PVT New Creation Nursery And Primary School Akund,,2010-01-01,,,,,,,AKUNDU,,
PVT Akumba Happy Home Nursery And Primary School Ansha (7100392),H38PZYYHZNN,7100392,g1htAj4UlV5,PVT Akumba Happy Home Nursery And Primary School ,,2019-01-01,,,,,,,ANSHA,,
PVT Foundation Nursery And Primary School Tse Agberagba (7100394),JD80ZUZIQES,7100394,g1htAj4UlV5,PVT Foundation Nursery And Primary School Tse Agb,,2014-01-01,,,,,,,TSE AGBERAGBA,,
PVT Landmark Nursery And Primary School Tor Mkar (7100404),OIHZ6QESSEM,7100404,g1htAj4UlV5,PVT Landmark Nursery And Primary School Tor Mkar ,,2016-01-01,,,,,,,TOR MKAR,,
PVT Aii Akume Memorial Memorial Nursery And Primary Schoolajio (7110005),MZ0ZJPXRZE2,7110005,Q5ZNZoNjDKM,PVT Aii Akume Memorial Memorial Nursery And Prima,,2008-01-01,,,,,,,AJIOSHANGEV-YA,,
PVT Amidteck Nursery And Primary School Adikpo (7110007),BRNCB5IF7DJ,7110007,Q5ZNZoNjDKM,PVT Amidteck Nursery And Primary School Adikpo (7,,2010-01-01,,,,,,,ADIKPO,,
PVT Anendah Memorial Nursery And Primary School (7110009),DLTO4KWP8PO,7110009,Q5ZNZoNjDKM,PVT Anendah Memorial Nursery And Primary School (,,1982-01-01,,,,,,,ADIKPO,,
PVT Blessed Child International Nursery And Primary School Jato-aka (7110017),CZ8VSU7HH0U,7110017,Q5ZNZoNjDKM,PVT Blessed Child International Nursery And Prima,,2016-01-01,,,,,,,JATO-AKA,,
PVT Charity Academy Jato (7110020),ISFRUOT1F8O,7110020,Q5ZNZoNjDKM,PVT Charity Academy Jato (7110020),,2017-01-01,,,,,,,JATO-AKA ,,
PVT City Ofdavid Academy (7110023),I21K7GCRAJU,7110023,Q5ZNZoNjDKM,PVT City Ofdavid Academy (7110023),,2014-01-01,,,,,,,ADIKPO,,
PVT Divine Wisdom Nursery And Primary School Adikpo (7110026),ZT69SHH078E,7110026,Q5ZNZoNjDKM,PVT Divine Wisdom Nursery And Primary School Adik,,2012-01-01,,,,,,,ADIKPO,,
PVT Edna Nursery And Primary Adikpo (7110029),QB3S6ETDGJX,7110029,Q5ZNZoNjDKM,PVT Edna Nursery And Primary Adikpo (7110029),,2012-01-01,,,,,,,ADIKPO,,
PVT Emmanuel Nursery And Primary Schooladikpo (7110031),NVRYQAQ2JJK,7110031,Q5ZNZoNjDKM,PVT Emmanuel Nursery And Primary Schooladikpo (71,,2008-01-01,,,,,,,ADIKPO,,
PVT Foundation Model Nursery And Primary Schooladikpo (7110035),RTK5LQUG1YR,7110035,Q5ZNZoNjDKM,PVT Foundation Model Nursery And Primary Schoolad,,2010-01-01,,,,,,,2O1O,,
PVT The Goodway Incubators Academy (7110038),PLHXN8EHXCH,7110038,Q5ZNZoNjDKM,PVT The Goodway Incubators Academy (7110038),,2013-01-01,,,,,,,SHANGEV-YA,,
PVT Happy Days Nursery And Primary School (7110042),VYUDA3SVQK6,7110042,Q5ZNZoNjDKM,PVT Happy Days Nursery And Primary School (711004,,2013-01-01,,,,,,,ADIKPO,,
PVT Joy Nursery Primary School School (7110053),KPEMNJ9K28Z,7110053,Q5ZNZoNjDKM,PVT Joy Nursery Primary School School (7110053),,2007-01-01,,,,,,,ADIKPO,,
PRY L Gea Primary School Adikpo (7110057),O72XX7K8GRR,7110057,Q5ZNZoNjDKM,PRY L Gea Primary School Adikpo (7110057),,1973-01-01,,,,,,,ADIKPO,,
PRY L Gea Primary School Atsar (7110058),FPV9FK8LU7L,7110058,Q5ZNZoNjDKM,PRY L Gea Primary School Atsar (7110058),,1976-01-01,,,,,,,ANEM,,
PRY L Gea Primary School Chafa (7110059),CUJ7AAU1HLJ,7110059,Q5ZNZoNjDKM,PRY L Gea Primary School Chafa (7110059),,1963-01-01,,,,,,,"INJOOV, NYIEV-YA ",,
PRY L Gea Primary School Gbakwa (7110060),KFW3HF10HS2,7110060,Q5ZNZoNjDKM,PRY L Gea Primary School Gbakwa (7110060),,2012-01-01,,,,,,,GBAKWA,,
PRY L Gea Primary School Gengen (7110061),JJPV7Z8DEUC,7110061,Q5ZNZoNjDKM,PRY L Gea Primary School Gengen (7110061),,1993-01-01,,,,,,,MBAKPAN IKURAV-YA,,
PRY L Gea Primary School Guma (7110062),LHVMFOTL28W,7110062,Q5ZNZoNjDKM,PRY L Gea Primary School Guma (7110062),,1977-01-01,,,,,,,MBAKU-NANEV,,
PRY L Gea Primary School Ikuna (7110063),AQCUEG992UD,7110063,Q5ZNZoNjDKM,PRY L Gea Primary School Ikuna (7110063),,1991-01-01,,,,,,,KENDEV-TIEV,,
PRY L Gea Primary School Ikyor - Tyuav (7110064),CAWF4PDG3FV,7110064,Q5ZNZoNjDKM,PRY L Gea Primary School Ikyor - Tyuav (7110064),,2008-01-01,,,,,,,NORAYA ITYUAV,,
PRY L Gea Primary School Imbesev (7110065),KL3TD6HEGER,7110065,Q5ZNZoNjDKM,PRY L Gea Primary School Imbesev (7110065),,1975-01-01,,,,,,,INUNDUGH,,
PRY L Gea Primary School Ivenger (7110066),KVVLY96IY2H,7110066,Q5ZNZoNjDKM,PRY L Gea Primary School Ivenger (7110066),,1976-01-01,,,,,,,AGBATSE ITYUAN,,
PRY L Gea Primary School Koti (7110068),C8M6LWEKKA5,7110068,Q5ZNZoNjDKM,PRY L Gea Primary School Koti (7110068),,1971-01-01,,,,,,,KOTI MBADUKU SHANGEV-YA,,
PRY L Gea Primary School Kuula (7110069),WQILBQQ9HK6,7110069,Q5ZNZoNjDKM,PRY L Gea Primary School Kuula (7110069),,1976-01-01,,,,,,,IKYURAV -YA,,
PRY L Gea Primary School Maav-asar (7110070),CW9YCSIJP7E,7110070,Q5ZNZoNjDKM,PRY L Gea Primary School Maav-asar (7110070),,1976-01-01,,,,,,,MAAV-ASAR,,
PRY Lgea Primary School Mbagbar (7110071),AEPS8IQKYKR,7110071,Q5ZNZoNjDKM,PRY Lgea Primary School Mbagbar (7110071),,1974-01-01,,,,,,,IKYOGEN MBAGBAR,,
PRY L Gea Primary School Mbaiue (7110072),LCI4HGBVU1D,7110072,Q5ZNZoNjDKM,PRY L Gea Primary School Mbaiue (7110072),,1976-01-01,,,,,,,UFANDE MBAIUE,,
PRY L Gea Primary School Mbarumun (7110074),GF2VFWK70OX,7110074,Q5ZNZoNjDKM,PRY L Gea Primary School Mbarumun (7110074),,1975-01-01,,,,,,,MBARUMUN-NANEV,,
PRY L Gea Primary School Nyiev-ya (7110075),KGDBMV8PU0Q,7110075,Q5ZNZoNjDKM,PRY L Gea Primary School Nyiev-ya (7110075),,1972-01-01,,,,,,,ANWASE,,
PRY L Gea Primary School Orbo (7110076),MK6UC6XGELS,7110076,Q5ZNZoNjDKM,PRY L Gea Primary School Orbo (7110076),,2011-01-01,,,,,,,ORBO,,
PRY L Gea Primary School Tegh-tegh (7110077),IBM7OE1KNFM,7110077,Q5ZNZoNjDKM,PRY L Gea Primary School Tegh-tegh (7110077),,1976-01-01,,,,,,,NYAMIKYUME,,
PRY L Gea Primary School Tyokon (7110078),OR405BM555J,7110078,Q5ZNZoNjDKM,PRY L Gea Primary School Tyokon (7110078),,1992-01-01,,,,,,,NYIEV-YA,,
PRY L Gea Primary School Ugee-injiov (7110079),DFKSAECBOUF,7110079,Q5ZNZoNjDKM,PRY L Gea Primary School Ugee-injiov (7110079),,1976-01-01,,,,,,,TYOGBENDA,,
PRY L Gea Primary School Ukende (7110080),MTB9G46FEWL,7110080,Q5ZNZoNjDKM,PRY L Gea Primary School Ukende (7110080),,1998-01-01,,,,,,,MBAGA IKURAV-YA,,
PRY L Gea Primary School Upev (7110081),SE8AVVF4PQA,7110081,Q5ZNZoNjDKM,PRY L Gea Primary School Upev (7110081),,1976-01-01,,,,,,,AJIO/MBAIBER,,
PRY L Gea Primary School Uvor (7110082),PG1RHUV2ADX,7110082,Q5ZNZoNjDKM,PRY L Gea Primary School Uvor (7110082),,1989-01-01,,,,,,,ANWASE,,
PRY Lgea Primary School Anongo (7110086),BSLPMY7RQYL,7110086,Q5ZNZoNjDKM,PRY Lgea Primary School Anongo (7110086),,1976-01-01,,,,,,,UJI IKURAV-YA,,
PRY Lgea Primary School Atsua (7110087),U1UL29Z02GD,7110087,Q5ZNZoNjDKM,PRY Lgea Primary School Atsua (7110087),,1976-01-01,,,,,,,INJOROV-TURAN,,
PRY Lgea Primary School Bo-agundu (7110089),FMQHF41CXB3,7110089,Q5ZNZoNjDKM,PRY Lgea Primary School Bo-agundu (7110089),,1972-01-01,,,,,,,BO-AGUNDU,,
PRY Lgea Primary School Buter (7110090),EWTENRYK19S,7110090,Q5ZNZoNjDKM,PRY Lgea Primary School Buter (7110090),,1976-01-01,,,,,,,ADIKPO SHANGEV-YA MBRAGOUGH,,
PRY Lgea Primary School Gbegbatiev (7110091),JJSSXDL85DL,7110091,Q5ZNZoNjDKM,PRY Lgea Primary School Gbegbatiev (7110091),,1914-01-01,,,,,,,GBEGBATIEV MBACHO,,
PRY Lgea Primary School Gube (7110092),MWNQONIIFTI,7110092,Q5ZNZoNjDKM,PRY Lgea Primary School Gube (7110092),,1976-01-01,,,,,,,GUBE,,
PRY Lgea Primary School Igyom (7110093),YYSSGQQAIX3,7110093,Q5ZNZoNjDKM,PRY Lgea Primary School Igyom (7110093),,1998-01-01,,,,,,,MBAIKPER IKYURAV-YA,,
PRY Lgea Primary School Ikyogen (7110094),D05PB85B4GC,7110094,Q5ZNZoNjDKM,PRY Lgea Primary School Ikyogen (7110094),,1973-01-01,,,,,,,MBAGULE IKYOGEN IKURAV-YA,,
PRY Lgea Primary School Ikyuran-ya (7110095),D3V8TVKT0TY,7110095,Q5ZNZoNjDKM,PRY Lgea Primary School Ikyuran-ya (7110095),,1961-01-01,,,,,,,IKYURAV-YA,,
PRY Lgea Primary School Jato-aka (7110097),BPS0Y65K7LV,7110097,Q5ZNZoNjDKM,PRY Lgea Primary School Jato-aka (7110097),,1993-01-01,,,,,,,JATO-AKA,,
PRY Lgea Primary School Kendev-tiev (7110098),M2473W4Q36K,7110098,Q5ZNZoNjDKM,PRY Lgea Primary School Kendev-tiev (7110098),,1973-01-01,,,,,,,KENDEV,,
PRY Lgea Primary School Kobolo (7110099),AA6PWHHAWA0,7110099,Q5ZNZoNjDKM,PRY Lgea Primary School Kobolo (7110099),,1969-01-01,,,,,,,KOBOLOMBAHURA,,
PRY Lgea Primary School Kuhe (7110100),KX9FLOLAJ5M,7110100,Q5ZNZoNjDKM,PRY Lgea Primary School Kuhe (7110100),,1941-01-01,,,,,,,MBAIKYAN-NANEV,,
PRY Lgea Primary School Kwembe (7110101),T18HEGBL6XQ,7110101,Q5ZNZoNjDKM,PRY Lgea Primary School Kwembe (7110101),,1962-01-01,,,,,,,USAMBE IKURAV-YA,,
PRY Lgea Primary School Manyam (7110102),RIZXQ7TJ5HQ,7110102,Q5ZNZoNjDKM,PRY Lgea Primary School Manyam (7110102),,1976-01-01,,,,,,,MANYAM INIONGOV TURAN,,
PRY Lgea Primary School Mbabegha (7110103),VG4NDVV8XSU,7110103,Q5ZNZoNjDKM,PRY Lgea Primary School Mbabegha (7110103),,1998-01-01,,,,,,,IKURAV-YA,,
PRY Lgea Primary School Mbaga (7110104),JNIGIDRT7I0,7110104,Q5ZNZoNjDKM,PRY Lgea Primary School Mbaga (7110104),,1991-01-01,,,,,,,JATO-AKA,,
PRY Lgea Primary School Mbagongol (7110105),XMEL2Q9JWWC,7110105,Q5ZNZoNjDKM,PRY Lgea Primary School Mbagongol (7110105),,1976-01-01,,,,,,,MBAGONGOL,,
PRY Lgea Primary School Mbaitye (7110106),WMC5KN9AXFS,7110106,Q5ZNZoNjDKM,PRY Lgea Primary School Mbaitye (7110106),,2011-01-01,,,,,,,JATO-AKAMBAITYE-IMBESEV,,
PRY Lgea Primary School Mbakeer (7110107),VMB8SHPK315,7110107,Q5ZNZoNjDKM,PRY Lgea Primary School Mbakeer (7110107),,1993-01-01,,,,,,,TURAN KUMAKWAGH,,
PRY Lgea Primary School Mbandehe (7110109),YKAN2QCOETF,7110109,Q5ZNZoNjDKM,PRY Lgea Primary School Mbandehe (7110109),,2015-01-01,,,,,,,ABANDE-MBAAV,,
PRY Lgea Primary School Mbapev (7110110),YZ27XD4B12A,7110110,Q5ZNZoNjDKM,PRY Lgea Primary School Mbapev (7110110),,1998-01-01,,,,,,,INONGO-TURAN,,
PRY Lgea Primary School Nzaav (7110111),BXYT5ZM610N,7110111,Q5ZNZoNjDKM,PRY Lgea Primary School Nzaav (7110111),,1972-01-01,,,,,,,DIV-NZAAV,,
PRY Lgea Primary School Udeadeku (7110113),DFCRQ8YT9IT,7110113,Q5ZNZoNjDKM,PRY Lgea Primary School Udeadeku (7110113),,1976-01-01,,,,,,,UDEADEKU,,
PRY Lgea Primary School Ukumba (7110114),Z0MOPPEK3P2,7110114,Q5ZNZoNjDKM,PRY Lgea Primary School Ukumba (7110114),,1978-01-01,,,,,,,IKURAV-YA,,
PRY Lgea Primary School Uyough Nanev (7110116),MK6KU0OR0Z7,7110116,Q5ZNZoNjDKM,PRY Lgea Primary School Uyough Nanev (7110116),,1976-01-01,,,,,,,UYOUGH NENEV,,
PRY Lgea Primary School Vandefa (7110117),GAW1GK03RNU,7110117,Q5ZNZoNjDKM,PRY Lgea Primary School Vandefa (7110117),,2012-01-01,,,,,,,TICA  MBAPER SHA-YA,,
PRY Lgea Primary Schoolachindi (7110119),LIE03SGD98Y,7110119,Q5ZNZoNjDKM,PRY Lgea Primary Schoolachindi (7110119),,1974-01-01,,,,,,,ACHINDIMBAHURA,,
PVT Love Of Christ Np Jato Aka (7110120),WDGX5MQEEQZ,7110120,Q5ZNZoNjDKM,PVT Love Of Christ Np Jato Aka (7110120),,2016-01-01,,,,,,,JATO-AKA,,
PVT Mbagba Nanev Staff Nursery And Primary Schooladikpo (7110126),IMH9V3Z89TC,7110126,Q5ZNZoNjDKM,PVT Mbagba Nanev Staff Nursery And Primary School,,2008-01-01,,,,,,,ADIKPOMBAGBA MBAIKYAAN NANEV,,
PVT Mbahura Nursery And Primary School Ada (7110130),KI104IC5JWV,7110130,Q5ZNZoNjDKM,PVT Mbahura Nursery And Primary School Ada (71101,,1991-01-01,,,,,,,ADA-SHANGEV- YA,,
PVT Nkst London Nursery And Primary Schooladikpo (7110134),RROZSJWZHK0,7110134,Q5ZNZoNjDKM,PVT Nkst London Nursery And Primary Schooladikpo ,,1993-01-01,,,,,,,ADIKPO,,
PRY Nkst Primary School Abanyi (7110135),Y42TSF4TE2K,7110135,Q5ZNZoNjDKM,PRY Nkst Primary School Abanyi (7110135),,1976-01-01,,,,,,,MBAAGWA IKYURAV-YA,,
PRY Nkst Primary School Abenga (7110136),NKIF4GQTPBX,7110136,Q5ZNZoNjDKM,PRY Nkst Primary School Abenga (7110136),,1976-01-01,,,,,,,IKYUME,,
PRY Nkst Primary School Adaso (7110137),SULUDIK8Q3A,7110137,Q5ZNZoNjDKM,PRY Nkst Primary School Adaso (7110137),,1976-01-01,,,,,,,ADASO MBADUKU,,
PRY Nkst Primary School Adikpo-nanev (7110138),T9UNVG88P1K,7110138,Q5ZNZoNjDKM,PRY Nkst Primary School Adikpo-nanev (7110138),,1934-01-01,,,,,,,ADIKPO,,
